company_name,corp_code,SDG1_score,SDG2_score,SDG3_score,SDG4_score,SDG5_score,SDG6_score,SDG7_score,SDG8_score,SDG9_score,SDG10_score,SDG11_score,SDG12_score,SDG13_score,SDG14_score,SDG15_score,SDG16_score,SDG17_score,Risk_Tag,SDG1_score_z,SDG2_score_z,SDG3_score_z,SDG4_score_z,SDG5_score_z,SDG6_score_z,SDG7_score_z,SDG8_score_z,SDG9_score_z,SDG10_score_z,SDG11_score_z,SDG12_score_z,SDG13_score_z,SDG14_score_z,SDG15_score_z,SDG16_score_z,SDG17_score_z,SDG1_score_norm,SDG2_score_norm,SDG3_score_norm,SDG4_score_norm,SDG5_score_norm,SDG6_score_norm,SDG7_score_norm,SDG8_score_norm,SDG9_score_norm,SDG10_score_norm,SDG11_score_norm,SDG12_score_norm,SDG13_score_norm,SDG14_score_norm,SDG15_score_norm,SDG16_score_norm,SDG17_score_norm,sector5
한전KPS,051600,1.0435315429,0.0007038531000000001,0.6197078562,0.308870268,1.2869112057999998,0.39382623999999994,3.449401332,1.4019100004,1.0824289392,0.7876185,0.9742742423999999,0.8427087312,0.0,1.4392921816000002,2.675365722,3.6765345015,1.4923357653,1,1.8583553265311428,-0.7289904396853283,-0.7840758300401387,-0.4066882826934081,0.7427336024012657,-0.6250899299358044,0.9330808503070941,2.4902071397242316,0.6001361300574166,1.3443036091160012,0.34470659562007455,-1.2688369228308285,-0.9383231472258229,0.004433567969906644,0.4347823057177844,0.6121755930965637,1.4196084058103018,0.5289778093628278,0.0026452327894004295,0.18850952786973385,0.17381709171151702,0.34369432671885475,0.20212019816269483,0.5491426184252938,0.5847322680638387,0.39304948044264193,0.5362450528599371,0.4372676479069827,0.29425987543903903,0.064135393573196,0.21073942064235843,0.5044457336056155,0.4410199477906236,0.4530053170534474,인프라
한진칼,180640,0.42004072319999997,0.0134074343,1.03730214,0.42156473479999995,0.359217385,0.353406816,1.11329565,0.223651809,0.8507458982,0.3804935625,0.3510568476,3.3908827525999996,0.0,0.8761179357000001,1.4402059694,2.092615962,1.4897257,0,-0.22593591353581188,-0.35355578570150714,0.03786980592889311,-0.45973673062306886,-0.8204112670184434,-0.015802448691462842,-0.5955648795580867,-0.21773274482385085,1.3581641572641783,-0.5177308646283024,-0.7604649347696534,1.718630865035284,-1.355108951272302,-0.08579398488503333,0.17241064865137384,-0.1442812799761201,1.0922684622896524,0.2637075087394305,0.046715354076636295,0.3173043090569821,0.16651474095339405,0.1221192810492534,0.3095532777603594,0.29956780784258435,0.1939796732906507,0.5144117629855518,0.2252770889545995,0.2164489925072946,0.797715405001925,0.0,0.20061111241727436,0.45630939839176066,0.32184303265859304,0.40810145096943384,금융업
한화,000880,0.3414541452,0.0457509033,1.3494254920000002,0.177294214,1.1450352601999998,1.4226174820000002,3.3123552795,0.28254079520000003,0.4287429744,0.5478863428,0.5000346167999999,2.1083204010000003,0.6553737857,1.8044368812,2.7532488552000003,1.7957308200000002,1.3786424666000001,0,-0.3521962463621109,-0.1308147868898247,-0.10178585507180152,-1.0606022809291622,0.708638809633278,0.322061981092478,1.3489217002300322,1.5529919405261952,-0.07729612162277069,0.25465488171896467,0.5246464946951377,-1.1642430449559964,1.81345281730343,-0.0023101869171716426,0.2505255580552845,-0.695510922559319,1.2597919991957327,0.24763820143640378,0.072861642729292,0.29542096359832615,0.08380297127776537,0.3388614059752598,0.36912748090017605,0.6170350014179335,0.44949319830560447,0.2845907937169789,0.3542689128321293,0.473220516284346,0.3118862968479615,0.4875812806376779,0.20998241431857442,0.4706408452649066,0.23499889035401866,0.43108200869252883,제조업
한화생명,088350,0.649344729,0.0,1.6085904218999998,0.5897469424,0.9414225804999999,0.23848935840000002,1.7151183977,0.0274830023,0.9940019784,0.5754009330000001,0.8833947108,0.3974020911,0.19582718349999997,0.7859261687999999,1.590917748,1.7504605160000002,0.822059458,1,1.2070710029967784,-0.4554241536137754,1.4325490956607305,0.18190325984233044,-0.09328294805973139,-0.28370655488416435,0.25444266916947367,-0.46581906179431787,1.963614149800905,0.1732563978182733,0.6453487662028475,-0.6851701312558687,0.6544114749943963,-0.1947632877729823,0.4127541425489953,-0.4243618133256455,-0.24341765245293825,0.4460880552948133,0.034757610481076014,0.5358435969207436,0.25483929056188986,0.22518937623547097,0.26231488200937336,0.4383445491260365,0.15818110455687262,0.6113459005406038,0.34067500726244365,0.497337418109189,0.39262086022827863,0.3092269030775787,0.18837898761947466,0.5004043098546882,0.2777174054862915,0.2248745896777744,금융업
한화손해보험,000370,0.6824858913,0.043823487,0.8898723315999999,0.42280524179999995,4.9239176404,0.15771754349999997,1.6372841148000001,0.0772051046,0.40290446879999997,0.432071376,0.374510132,0.7835987159,0.152154729,0.7779417559999999,1.7422822802,1.6805667933,0.7059593694,0,1.414182582369934,-0.12245760706769199,-0.3220488323123249,-0.4550040129889577,4.880538928743603,-0.4720078045660651,0.1445104204008113,-0.4029376412507336,-0.5345693986820709,-0.33487676289824475,-0.6985288020585045,-0.3750495938499782,0.2062577109744334,-0.2044100208029526,0.654138597427474,-0.48157519794498577,-0.4756793222939672,0.4724473998368643,0.07384264414850704,0.26090685376440775,0.16716622022474348,0.9302262740082844,0.22911252061487977,0.4203964270547506,0.16725482084601034,0.21138013836128197,0.25581452986051034,0.22882413353278738,0.4448831473806804,0.2402645781670973,0.18729611345962993,0.5446902024901987,0.2687036534458097,0.19301337895347725,금융업
한화솔루션,009830,0.2802867846,0.0179683476,1.3231564945999998,0.3852211889,0.4403029150000001,1.7113954767000001,3.7928670735999996,0.1355169155,0.5019771252,0.1916013354,0.3504906694,3.5713080050999997,0.38048722,2.2718422169999997,4.608209881600001,2.71383045,0.6589908069999999,0,-0.5781618483735228,-0.23612790316913415,-0.13848709409157722,-0.2877548535617341,-0.736899484396955,0.7470107386152627,1.9061614829006737,0.14485015207761665,0.1666657742546929,-1.0650623347929244,-0.06998796591745708,0.17161176107142814,0.7806758030686567,0.29060902207542727,1.9788402934475344,0.0837544926459114,-0.2801365949980886,0.2188792823257575,0.060499539875126754,0.2896700625143632,0.19018879814744177,0.13395703672392445,0.4440568945139864,0.7080129242237893,0.24629996614245164,0.32364973543749237,0.13387032111095543,0.35440965440801075,0.5370078836042316,0.3286565772571598,0.24286345719130517,0.7877282105241351,0.3577692049074525,0.21983755551365625,제조업
한화시스템,272210,0.6202735357000001,0.068473678,1.3374526772000002,0.764820612,0.7139759643,0.8833473967999999,1.9016980631999998,0.1485692303,1.0436540855,0.6198720768,0.7479009394999999,1.7307543328000001,0.1306986024,2.0237316674,2.548833229,2.8725852027,0.6752044481000001,0,0.6778235355734772,-0.04468137857384137,-0.11851344962073938,1.123184913700733,-0.17554470126307892,-0.4714962431517683,-0.28698886489169334,0.2698605241570975,1.9711318156350683,0.5212976270770036,1.5102420982972258,-1.5089988346731136,-0.15780564660794916,0.13512011263206408,0.06006627946248949,0.21850249192194746,-0.24544224084379643,0.37873008147199916,0.08297234964217058,0.2927998329718711,0.3844108250160952,0.21352881163939505,0.22920272207122516,0.3499475648432628,0.2643388183128243,0.6125494986297019,0.39879942651664935,0.67014731902103,0.2537871905121977,0.18424216450177622,0.22540936971365344,0.43569800204228243,0.3789982418103773,0.22459686052257094,제조업
한화에어로스페이스,012450,0.4522415106,0.152550639,1.6809069695999999,0.40059807439999995,0.7305891435,1.020481746,1.7353653800000002,0.1843452086,0.2951821875,0.33441444,0.4611459088,3.1985929259000003,0.08654940400000001,1.6437659469,1.8256236088,4.7032933113,0.5406267768999999,0,0.057076500938175206,0.2740224464383394,0.3613372993743544,-0.2306002375946912,-0.14146795300148,-0.26969737905627034,-0.4798815043137827,0.6125099643001162,-0.5222216438152102,-0.5360675441910979,0.3700125806681988,-0.16871458785516116,-0.32367871206060045,-0.10300138442501541,-0.6137666612731394,1.77237253799501,-0.5334149026953422,0.29972684558856316,0.12038316421124354,0.3679900517829955,0.19805638088597094,0.21835917458274673,0.26478506061659185,0.3184548893292229,0.31378273639884535,0.21335704641894906,0.2222147826499472,0.44232390699277446,0.47965523768819857,0.15871746036667106,0.19867953120091014,0.31207242191653856,0.623804581998472,0.1850933226879864,제조업
교보증권,030610,0.38564059240000004,0.029565921000000002,0.2659331493,0.7701186094,0.8727635202000001,0.2083401564,1.0069508316,0.15064452409999998,0.8161781012,0.1981663112,0.6412612325,0.363651384,0.1439315423,0.48064690360000006,0.8768462976,2.1713179839,0.9287544233,1,-0.44091526025085165,-0.23078519207188977,-1.8452641391481635,0.8700478403283111,-0.17903269313775122,-0.3539926122240999,-0.7457650817829478,-0.31006194194515135,1.2120686309420705,-1.1641189818247006,0.005915457416429199,-0.7122723552307708,0.12187381009146617,-0.5636003763275609,-0.7259918060153595,-0.07985762538539937,-0.02997121065402437,0.2363468238050697,0.061126690095703796,0.022226613174407855,0.3495654002809335,0.21303439044143363,0.249921639368993,0.2750453260880575,0.18065667688502915,0.4910214846483597,0.11732742447122806,0.3695755281388619,0.38805352578569957,0.22727950371919903,0.14697593944272394,0.2914828992251927,0.3319927354228322,0.2541547634798543,금융업
금호타이어,073240,0.14109009590000002,0.0,0.7328172984,0.2514143086,0.5748770369999999,0.7410274794,3.6670184459999997,0.0290326896,0.4115410116,0.536281251,0.2009540825,3.6322051367999997,0.0758879424,2.3214373798,3.4839002796000003,3.157114422,0.6065763018,2,-1.0923848465797035,-0.3042390841770733,-0.9632684746888511,-0.7851039986337062,-0.4608627052403392,-0.6809258852292547,1.7602173817271067,-0.8750174273002956,-0.13460030842166493,0.21166839862379927,-0.6645931588330077,0.2272169663559765,-0.3637349165192918,0.3216899164181727,0.9312922185153246,0.4600054540959269,-0.39229446225412146,0.15343349111414337,0.052504358886410384,0.16043093428892335,0.12172651417291878,0.17308511956810926,0.19227488078114952,0.6841853161034505,0.09913425347616904,0.27541624256640235,0.34708998069524216,0.2356046403601169,0.5463786116123087,0.1525535737537765,0.24635237901012808,0.5955385287141002,0.41704611876367037,0.20445195424127205,제조업
기업은행,024110,0.547540594,0.026910902,0.8032975524,0.7729593151999999,0.4758976827,0.2318221236,2.081890482,4.640477711800001,0.7543987217999999,0.5013932879999999,0.6393534824999999,0.4229774197,0.0780040564,0.6723507959999999,1.0147450488,2.5780668628,0.9999530564000001,2,0.5708587001299024,-0.2509577654557521,-0.5334028113608256,0.8808855529998088,-0.6746867881268718,-0.29924970748407775,0.7724673558550432,5.368038455798995,0.9509674983099794,-0.08911613272011427,0.0008774143362156535,-0.664632834603233,-0.5546544798048125,-0.3319845622267472,-0.5060815377178104,0.25309759795958764,0.11246376604249449,0.36511653576936604,0.058758747375794965,0.22778873950796624,0.3510572588070862,0.1427756569855193,0.2595742237784594,0.5229200073442862,1.0,0.4492185060071407,0.2968576382734862,0.36856890258958974,0.3960818567297433,0.12317469085215527,0.17297549590623915,0.3318290040983275,0.3844485697312332,0.27369372059724806,금융업
넥센타이어,002350,0.6232352564,0.02050416,1.1411879752,0.5464602038999999,0.5268369256,1.0626022687999999,2.2708785011,0.034172208,0.4014320823,0.5006492908,0.3213079816,3.8347064042,0.08403075509999999,1.5442483049,2.1764664915,3.9922615361,0.5050320975000001,2,0.6887647793087045,-0.2265156015138291,-0.392721011849474,0.31155727510237663,-0.5594019891985211,-0.20771528845873466,0.14114220183262402,-0.8257929703868494,-0.16827576625628002,0.07968386276817556,-0.18602764603077443,0.4121209877740859,-0.3331415342404467,-0.16536829969686434,-0.2868773545178886,1.1688623595568153,-0.6095812866368286,0.38012258697173174,0.06162787284946387,0.24983287575273308,0.27268673254328885,0.15911722268892273,0.27571409999090374,0.4198465138245408,0.10623728570187892,0.2700247131218431,0.3250479814945064,0.3312243610566731,0.577539098898384,0.15726131234309315,0.19167866150053675,0.37204556621014073,0.5287238392921598,0.17464496411668876,제조업
넷마블,251270,0.2216803105,0.0,1.3311211923,0.5789262915,1.002984465,0.0943840884,1.0964894196,0.0624031863,0.5780697044,0.3521374175,0.4773509528,1.0690328993999998,0.0,0.2773182426,0.5996344404,0.8648030839999999,0.7338170232,1,-1.1334011766336578,-0.5292780819176636,0.03665107212523658,-0.8248400191646864,0.7016426777932304,-0.8431730246459667,-0.8310172483072727,-1.411289596712427,-0.9342229351684022,-0.8750008023334109,-1.1432131940567583,-0.9375985831080463,-0.7272277999932758,-1.1994028375326904,-1.182263519936119,-1.8777732089132393,-0.3023317987266516,0.14821329251870552,0.02608832131622595,0.3171133395491479,0.11625667724132867,0.3378697075970125,0.1636665302405304,0.2611266051598602,0.021750799397974845,0.1473945551460356,0.16561143471494513,0.13997402581814616,0.3500809873566274,0.09661894518360563,0.07560524286952029,0.20777245421957827,0.04873794517642952,0.21679286000471382,정보통신
다올투자증권,030210,0.6794318374,0.0,1.1635229342,0.8201631746000001,0.7044033524000001,0.0839064762,0.8141071793999999,0.2557793,0.7688845744,0.3306277065,0.946858052,0.662046483,0.0,0.2052170538,0.6123541024999999,2.0493540001999997,1.0335329549999999,0,1.3950966516776437,-0.4554241536137754,0.3460111299882208,1.0609752564682162,-0.38930124920394443,-0.6440816428245252,-1.0181352451253,-0.17710247821943143,1.0121897468617598,-0.6945157201142838,0.8129446498248498,-0.47265749969160886,-1.355108951272302,-0.8963735302288006,-1.1477835124731675,-0.17969452116910373,0.17964134890205122,0.4700183100460064,0.034757610481076014,0.36558851748906546,0.3758473937493259,0.1832289221034006,0.19877146990997746,0.23057672842904045,0.19984257379025053,0.45902034915802303,0.19575323892123855,0.5308238920675641,0.42843401941866044,0.0,0.10962117401797856,0.2140983707304182,0.31626381064285114,0.2829090126637446,금융업
대웅제약,069620,0.2779369776,0.0554330189,1.6866094025000002,0.540565263,1.5578701184000001,1.2782350034999999,1.0388762945999999,0.0398423067,0.18985542300000002,0.8902798841999999,0.3733034256,3.4052546880000003,0.0557365151,1.4507740158,1.7892170253000002,1.827197016,0.6278626791,1,-0.5868425491289128,-0.09411356411453785,0.3693043469807143,0.28964626566630364,1.5554405787067287,0.10959719508835489,-1.2875857716100814,-0.7714868063787316,-0.8730923356080766,1.5229166441364648,0.02072283324173134,0.019988383618895864,-0.439445895215051,-0.2239478937390544,-0.6476876083080501,-0.6688030169141888,-0.3467453404897279,0.21777447890158244,0.07716978882591327,0.369238448402268,0.2696705863107186,0.458895156094149,0.3316644655435091,0.18658480617064932,0.1140736023865426,0.15718172505213474,0.5660742169331332,0.3725341139600041,0.5114559335214482,0.1409030967717849,0.18510292974913398,0.30584907410717294,0.2392066197272676,0.21070029546707708,제조업
대한항공,003490,0.31898407230000003,0.1735458656,1.448633253,0.49931490869999995,0.940579458,0.37822546,1.4091686306,0.25124683519999996,0.38329482989999997,0.28160378399999997,0.2587890277,1.0450322442,0.02533971,0.7132960646,0.9967567587999999,1.430756082,2.3940670779,2,-0.39163702455339067,0.04584908299791636,2.0148053916545474,0.24598179437384027,0.10963606150693252,-0.1528940924387105,-1.0406465690349305,0.6927388075001827,-0.6819399614115629,-0.6192693013381307,-0.6232978018435348,-1.1692827295280133,-0.5041011188412855,-0.23501684128165626,-0.48868053112182563,-1.084538909180461,2.930763042796926,0.2426185252575194,0.09359920142402219,0.6270802541347089,0.2636599809586385,0.25395304983448624,0.2853804891699988,0.2269014102758883,0.3253596657224847,0.18778572333893898,0.20831972250031855,0.24385565384890073,0.311036996622754,0.13095388983245948,0.1838604078266011,0.3350215009401293,0.1737090045774401,0.6603026139297845,서비스·유통
동국제강,460860,0.22940403000000004,0.0,0.9756693421000001,0.186756427,0.6834055645,0.748485936,2.0056442098,0.040134725100000004,0.4251815942,0.19004232100000001,0.3075386493,3.1104856082,0.054959185800000004,1.2147685333,1.9156836711999998,2.576399028,0.42489807679999997,1,-0.7661338674765987,-0.3042390841770733,-0.6239722782426704,-1.0254320151290195,-0.23825032826558729,-0.6699504580035749,-0.16644462674385657,-0.7686861282195682,-0.08916000010079424,-1.0708370884360383,-0.24077890562743048,-0.24916542931539115,-0.44236640110258624,-0.3718506538423264,-0.5298553926798871,-0.03289467115679632,-0.7810540654423953,0.1949558530766579,0.052504358886410384,0.21359695581957103,0.08864431211151785,0.2046403186796992,0.19421013135341914,0.3696282565920545,0.11447773700713088,0.28269135554289154,0.13290591180072228,0.32028479267916576,0.4660974610468408,0.14045368656464402,0.16850040985063947,0.3274673048790767,0.33939157098065775,0.15112265695879945,제조업
KT&G,033780,0.775092322,0.35268286769999996,0.7554463668,0.4837534341,1.0609407156,0.662283314,3.0669986047999998,0.1532442668,1.4204953740000001,0.5664182016,0.5985347352000001,3.3379890992000005,0.0891258305,2.0948104228999997,3.7136095080000002,1.6893758232,0.8407754481999999,2,1.2497579775012464,1.0326477111514933,-0.9316526944785549,0.07848138034769608,0.5361451170047177,-0.7968011799644414,1.0643865404995592,0.31463634065442525,3.226487605018594,0.32329883979848534,0.9163144009755149,-0.04143186343372524,-0.3139988135130326,0.17966460376758508,1.145318194613484,-0.7857830107209307,0.10885072023264276,0.45152087885700404,0.20943383407538146,0.16538496934435454,0.2406028167420426,0.3144105066570923,0.17184308110382143,0.5705802819191803,0.27079991686942645,0.8135352650326173,0.3657327563749762,0.5514776718930731,0.5011052401578729,0.16020701230694695,0.23040961987754094,0.6348050647611921,0.22077686478641717,0.27319808989768835,제조업
